vazao01
353
350
350
350
350
350
350
350
350
353
353
353
353
346
346
346
346
350
350
350
350
346
346
346
346
346
346
346
346
343
343
343
343
343
343
343
343
346
346
346
346
346
346
346
346
343
343
343
343
343
343
343
343
343
343
343
343
346
346
346
346
346
346
346
346
343
343
343
343
343
343
343
343
346
346
346
346
343
343
343
343
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
346
343
343
343
346
346
346
346
343
343
343
343
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
353
353
353
353
350
350
350
350
350
350
350
350
350
350
350
350
346
346
346
346
346
346
346
346
346
346
346
346
343
343
343
343
336
336
336
336
336
336
336
336
333
333
333
333
333
333
333
333
336
336
336
336
336
336
336
336
340
340
340
340
346
346
346
346
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
340
340
340
340
336
336
336
336
336
336
336
336
336
336
336
336
333
333
333
333
330
330
330
330
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
330
330
330
330
330
333
333
333
333
333
333
333
336
336
336
336
333
333
333
333
333
333
333
333
333
336
336
336
336
333
333
333
333
333
333
333
333
336
336
336
336
333
333
333
333
333
333
333
333
330
330
330
330
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
330
330
330
330
333
333
333
333
333
333
333
333
330
330
330
330
330
330
330
330
330
330
330
330
330
330
330
330
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
333
336
336
336
336
336
336
336
336
336
336
336
336
336
336
336
336
340
340
340
340
336
336
336
336
336
336
336
336
336
336
336
336
340
340
340
340
336
336
336
336
343
343
343
343
346
346
346
346
350
350
350
350
350
350
350
350
350
350
350
350
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
346
346
346
346
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
343
343
343
343
343
343
343
343
343
343
343
343
346
346
346
346
346
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
350
350
350
350
350
350
350
350
353
353
353
353
346
346
346
346
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
343
340
340
340
340
340
340
340
340
343
343
343
343
340
340
340
340
343
343
343
343
343
343
343
343
343
343
343
343
350
350
350
350
346
346
346
346
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
350
343
343
343
343
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
340
336
336
336
336
340
340
340
340
336
336
336
336
336
336
336
336
336
336
336
336
333
333
333
333
336
336
336
336
340
340
340
340
333
333
333
333
336
336
336
336
333
333
333
333
336
336
336
336
336
336
336
336
343
343
343
343
350
350
350
350
350
350
350
350
346
346
346
346
340
340
340
340
336
336
336
336
333
333
333
333
333
330
330
330
330
333
333
333
336
336
336
336
343
343
343
343
346
346
346
346
346
346
346
346
346
350
350
350
350
350
350
350
350
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
356
356
356
356
356
356
356
356
356
356
356
356
353
353
353
353
350
350
350
350
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
356
356
356
356
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
353
356
356
356
356
353
353
353
353
356
356
356
356
353
353
353
353
356
356
356
356
353
353
353
353
353
353
353
353
353
353
353
353
356
356
356
356
360
360
360
360
356
356
356
356
356
356
356
356
353
353
353
353
356
356
